key,name,side_effects
603003,Epirubicin,"['nausea', 'vomiting', 'sores in the mouth and throat', 'stomach pain', 'diarrhea', 'loss of appetite or weight', 'unusual tiredness or weakness', 'hair loss', 'hot flashes', 'red discoloration of urine (for 1 to 2 days after dose)', 'sore or red eyes', 'eye pain', 'darkening of the skin or nails', 'pale skin', 'fainting', 'dizziness', 'rash', 'hives', 'itching', 'difficulty breathing or swallowing']"
625099,Brensocatib,"['cough, runny nose, or sore throat', 'headache', 'hair loss', 'rash;  dry, thickened, or peeling skin; or dry or chapped lips']"
682128,Dapsone,"['upset stomach', 'vomiting', 'sore throat', 'fever', 'rash', 'yellowing of the skin or eyes', 'unusual bruising']"
616037,Cabozantinib,"['constipation', 'nausea', 'vomiting', 'heartburn or indigestion', 'difficulty swallowing', 'change in ability to taste food', 'hemorrhoids', 'redness, swelling, sores, or pain in your mouth or throat', 'dry mouth', 'loss of appetite', 'weight loss', 'anxiety', 'tiredness or weakness', 'pale skin', 'dry skin', 'patchy thickening of the skin', 'pain in joints, arms, or legs', 'voice changes or hoarseness', 'hair loss', 'hair color turning lighter or gray', 'slowed wound healing', 'coughing up blood or blood clots; vomiting material that is bloody or looks like coffee grounds; menstrual bleeding that is heavier than usual; red or black, tarry stools; or unusual or heavy bleeding or bruising', 'diarrhea', 'tender or painful stomach area', 'swelling around eyes, arms, hands, legs, feet, or ankles', 'foamy urine', 'chest pain, pressure, or tightness; shortness of breath or cough; unusual sweating; or swelling or pain in your arms or legs', 'fast, pounding, or irregular heartbeat; trouble breathing; chest pain; sudden severe headache; nose bleed; vision changes; tiredness; confusion; or blood in urine', 'lightheadedness or fainting;  dizziness; loss of balance or coordination;  numbness or weakness of the face, arm, or leg on one side of your body; sudden trouble walking; sudden difficulty thinking,  speaking, or understanding; or sudden vision problems', 'vision changes, confusion, headache, seizures, or difficulty thinking', 'jaw pain, toothache, loosening of the teeth, or swollen or painful gums', 'rash', 'redness, pain, swelling, or blistering on the palms or the soles', 'extreme tiredness, dizziness, fainting, weakness, nausea, or vomiting', 'yellowing of skin or eyes, extreme tiredness, bleeding or bruising easily, nausea or vomiting, right sided-stomach pain, dark colored urine, decreased appetite', 'muscle stiffness or spasms; numbness, burning, or tingling in the hands, arms, feet, legs, or around the mouth; sudden weight gain; seizures; or swelling of your arms, hands, legs, and ankles']"
601240,Hydroxychloroquine,"['headache', 'loss of appetite', 'nausea', 'diarrhea', 'stomach pain', 'vomiting', 'difficulty hearing', 'ringing in ears', 'hair loss', 'hair color changes', 'hives; rash; swelling of the face, eyes, mouth, throat, tongue, lips, hands, feet, ankles, or lower legs; or difficulty breathing or swallowing', 'blisters on the skin, eyes, lips or in the mouth; or itching or burning skin', 'muscle weakness', 'burning, numbness, or tingling in the hands or feet', 'excessive tiredness, loss of appetite, nausea, yellowing of the skin or eyes, dark urine, pain in the upper right part of the stomach', 'unusual bleeding or bruising', 'cough, fever, sore throat, runny nose, or other signs of infection', 'mood or mental changes', 'fast or irregular heartbeat', 'lightheadedness, dizziness, or fainting', 'unusual tiredness or weakness', 'seizures', 'new or worsening depression', 'mood changes', 'thinking about harming or killing yourself', 'not urinating as much or as frequently, swelling in the legs or feet or ankles, shortness of breath, tiredness, fogginess, confusion, nausea, weakness, pain in the belly, itching, loss of appetite']"
605019,Solifenacin,"['dry mouth, skin, or eyes', 'constipation', 'stomach pain', 'upset stomach', 'vomiting', 'heartburn', 'blurred vision', 'constipation that lasts longer than 3 days', 'painful or frequent urination, bloody or cloudy urine, or back pain', 'back pain', 'rash; hives; itching; difficulty breathing or swallowing; hoarseness; or swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs', 'hallucinations (seeing things or hearing voices that do not exist)', 'confusion', 'headache', 'extreme tiredness']"
624044,Benzgalantamine,"['decreased appetite', 'depression', 'dizziness', 'headache', 'nausea', 'vomiting', 'diarrhea', 'weight loss', 'rash, blistering or peeling of the skin, skin pain, swelling of lips, mouth, throat, tongue or face', 'fever, sore throat, cough, joint pain, fatigue', 'feeling weak, confusion, fainting, shortness of breath, chest pain, slowed heart beat', 'bloody or black, tarry stools, vomiting blood or vomit that looks like coffee grounds, severe abdominal pain', 'difficulty urinating or weak urine flow, painful urination, blood in urine', 'seizures', 'difficulty breathing or shortness of breath']"
601015,Aminophylline,"['upset stomach', 'stomach pain', 'diarrhea', 'headache', 'restlessness', 'insomnia', 'irritability', 'vomiting', 'increased or rapid heart rate', 'irregular heartbeat', 'seizures', 'skin rash']"
682246,Hydralazine,"['flushing', 'headache', 'upset stomach', 'vomiting', 'loss of appetite', 'diarrhea', 'constipation', 'eye tearing', 'stuffy nose', 'rash', 'fainting', 'joint or muscle pain', 'fever', 'rapid heartbeat', 'chest pain', 'swollen ankles or feet', 'numbing or tingling in hands or feet']"
697007,Zafirlukast,"['headache', 'nausea', 'loss of appetite', 'pain in the right upper part of your stomach', 'excessive tiredness', 'lack of energy', 'itching', 'yellowing of the skin or eyes', 'flu-like symptoms', 'rash', 'swelling of the eyes, face, lips, tongue, or throat', 'difficulty breathing or swallowing', 'hoarseness', 'pain, burning, numbness, or tingling in the hands or feet']"
616041,Calcifediol,"['joint pain', 'feeling tired, difficulty thinking clearly, loss of appetite, nausea, vomiting, constipation, increased thirst, increased urination, or weight loss', 'shortness of breath', 'pale skin', 'fracture']"
621010,Cabotegravir,"['headache', 'nausea', 'abnormal dreams', 'anxiety', 'difficulty falling asleep or staying asleep', 'rash with or without: fever; extreme tiredness; muscle or joint aches; blisters; mouth sores; swelling of the eyes, lips, tongue, or mouth; or difficulty breathing', 'yellow eyes or skin; right upper abdominal pain; bruising; bleeding; loss of appetite; confusion; yellow or brown-colored urine; or pale stools']"
697010,Trandolapril,"['cough', 'dizziness', 'muscle pain', 'swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs', 'hoarseness', 'difficulty breathing or swallowing', 'yellowing of the skin or eyes', 'fever, sore throat, chills, and other signs of infection', 'lightheadedness', 'fainting']"
692051,Lisinopril,"['cough', 'dizziness', 'headache', 'excessive tiredness', 'nausea', 'diarrhea', 'weakness', 'sneezing', 'runny nose', 'decrease in sexual ability', 'rash', 'swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs', 'hoarseness', 'difficulty breathing or swallowing', 'fever, sore throat, chills, and other signs of infection', 'yellowing of the skin or eyes', 'lightheadedness', 'fainting', 'chest pain']"
621055,Asciminib,"['muscle, bone, or joint pain', 'tiredness', 'headache', 'nausea, diarrhea', 'unexpected bleeding or easy bruising, blood in urine or stools', 'sore throat; cough; fever; chills; difficult, frequent, or painful urination; or other signs of infection', 'ongoing pain that begins in the stomach area, but may spread to the back, nausea or vomiting', 'pale skin, excessive tiredness, or weakness', 'confusion, sudden severe headache, dizziness, chest pain, or shortness of breath', 'rash; redness; difficulty breathing or swallowing; swelling of face, lips or tongue; dizziness or feeling faint; fever; or fast heartbeat', 'shortness of breath; chest pain or pressure; fast or irregular heartbeat; ankle or feet swelling; weight gain; numbness or weakness on one side of the body; decreased vision or loss of vision; trouble talking; or pain in arms, legs, back, neck, or jaw']"
605038,Ramelteon,"['drowsiness or tiredness', 'dizziness', 'swelling of the tongue or throat', 'difficulty swallowing or breathing', 'feeling that the throat is closing', 'nausea', 'vomiting', 'irregular or missed menstrual periods', 'milky discharge from the nipples', 'decreased sexual desire', 'fertility problems']"
603006,Olmesartan,"['swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs', 'severe diarrhea', 'weight loss', 'difficulty breathing or swallowing', 'hoarseness']"
619006,Larotrectinib,"['cough', 'constipation', 'diarrhea', 'nausea', 'vomiting', 'stomach pain', 'headache', 'nasal congestion', 'weight gain', 'muscle weakness', 'rash', 'redness, flaking, scaling, or crusting of the skin', 'dizziness; confusion; problems with concentration, attention, or memory; mood changes; difficulty speaking or understanding speech; or sleep problems', 'hallucinations (seeing things or hearing voices that do not exist)', 'muscle or bone pain, changes in your ability to move around, or bone abnormalities', 'fever, sore throat, chills, difficult or painful urination, or other signs of infection', 'swelling in hands, feet, ankles, or lower legs', 'shortness of breath', 'unusual tiredness or weakness; or pale skin', 'increased thirst; change in the amount or color of urine; dry skin; or fainting', 'loss of appetite, nausea; vomiting, excessive tiredness, yellowing of the skin or eyes, dark or brown urine, unusual bleeding or bruising, or pain in the upper right part of the stomach', 'redness, pain, blisters, bleeding, or swelling on the palms of your hands or soles of your feet']"
606015,Ranolazine,"['nausea', 'constipation', 'headache', 'dizziness', 'fast, pounding, or irregular heartbeat', 'difficulty breathing', 'fainting']"
685001,Amoxicillin,"['nausea', 'vomiting', 'diarrhea', 'temporary discoloration (yellow, brown, or gray color) of your teeth', 'rash', 'skin blisters or peeling', 'itching', 'hives', 'wheezing', 'difficulty swallowing or breathing', 'swelling of the face, throat, tongue, lips, and eyes', 'prolonged vomiting (occurring 1 to 4 hours after taking amoxicillin), diarrhea, extreme tiredness, and paleness that may occur within 24 hours of taking amoxicillin', 'severe diarrhea (watery or bloody stools) that may occur with or without fever and stomach cramps (may occur up to 2 months or more after your treatment)']"
607034,Lubiprostone,"['nausea', 'stomach pain or bloating', 'gas', 'vomiting', 'heartburn', 'headache', 'dizziness', 'swelling of the hands, feet, ankles, or lower legs', 'chest discomfort', 'tiredness', 'severe diarrhea', 'shortness of breath or difficulty taking in a breath', 'chest tightness', 'fainting', 'lightheadedness', 'rash', 'swelling of the face, lips, mouth, tongue or throat', 'throat tightness']"
614007,Ibrutinib,"['diarrhea', 'nausea', 'constipation', 'vomiting', 'stomach pain', 'heartburn or indigestion', 'decreased appetite', 'excessive tiredness or weakness', 'muscle, bone, and joint pain', 'muscle spasms', 'headache', 'rash', 'sores in the mouth and throat', 'difficulty falling asleep or staying asleep', 'cough, runny or stuffed nose', 'blurred vision', 'dry or watery eyes', 'pink eye', 'swelling of the face, throat, tongue, lips, and eyes', 'difficulty swallowing or breathing', 'hives', 'itching', 'unusual bruising or bleeding', 'pink, red, or dark brown urine;', 'bloody or black, tarry stools', 'nose bleeding', 'coughing up or vomiting blood or vomiting brown material that resembles coffee grounds', 'seizures', 'fast or irregular heartbeat', 'shortness of breath', 'swelling of the hands, feet, ankles, or lower legs', 'chest discomfort', 'dizziness, lightheadedness or feeling faint', 'dark colored urine, lack of energy, loss of appetite, pain in the upper right part of the stomach, yellowing of the skin or eyes, or flu-like symptoms', 'pinpoint-sized purple dots under the skin, fever, tiredness, dizziness, shortness of breath, bruising, confusion, sleepiness, seizures, decreased urination, blood in the urine, or swelling in legs', 'headache (that lasts a long time)', 'fever, chills, cough, red, warm skin, or other signs of infection', 'confusion', 'changes in your speech', 'decreased urination', 'painful, frequent, or urgent urination']"
619040,Solriamfetol,"['headache', 'dizziness', 'difficulty falling asleep or staying asleep', 'nausea', 'diarrhea', 'constipation', 'loss of appetite', 'stomach pain', 'sweating', 'chest pain', 'fast, pounding, or irregular heartbeat', 'shortness of breath', 'slow or difficult speech', 'weakness or numbness of an arm or leg', 'changes in vision or blurred vision', 'increased tiredness', 'swelling of the hands, feet, ankles, or lower legs', 'frenzied, abnormally excited mood', 'anxiety', 'irritability', 'agitation', 'aggressive behavior', 'hallucinating (seeing things or hearing voices that do not exist)', 'rash or hives']"
625089,Taletrectinib,"['diarrhea', 'nausea and/or vomiting', 'dizziness', 'rash', 'constipation', 'tiredness', 'yellowing of the skin or white parts of the eyes, dark urine, light colored stools, loss of appetite, nausea or vomiting, stomach pain, feeling tired', 'difficulty breathing or shortness of breath, cough, fever', 'feeling faint or lightheaded, feel like heart is racing, dizziness', 'swollen, red or tender joints; stomach pain, nausea or vomiting, pink or brown urine', 'muscle pain, tenderness, or weakness', 'bone pain, changes in movement, or abnormal structure']"
619005,Lorlatinib,"['weight gain', 'muscle, joint, or back pain', 'diarrhea', 'constipation', 'nausea', 'vomiting', 'tiredness', 'headache', 'vision changes', 'rash or itching', 'swelling in your arms, legs, hands and feet', 'difficulty breathing', 'shortness of breath, cough, or fever', 'numbness and tingling feeling in your joints or arms and legs', 'difficulty thinking or confusion', 'seizures', 'seeing things or hearing voices that do not exist', 'changes in mood, feeling sad or anxious', 'problems with speech', 'difficulty falling asleep or staying asleep', 'unusual dreams or nightmares', 'headache, dizziness, blurred vision, feeling faint, chest pain, or shortness of breath', 'feeling more hungry or thirsty than usual, increased urination, extreme tiredness, weakness, confusion, or breath that smells fruity']"
697015,Valsartan,"['headache', 'excessive tiredness', 'nausea', 'diarrhea', 'stomach pain', 'back pain', 'joint pain', 'blurry vision', 'cough', 'rash', 'swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs', 'hoarseness', 'difficulty breathing or swallowing', 'unexplained weight gain']"
682295,Griseofulvin,"['headache', 'upset stomach', 'vomiting', 'diarrhea or loose stools', 'thirst', 'fatigue', 'dizziness', 'faintness', 'fever', 'sore throat', 'skin rash', 'mouth soreness or irritation']"
697047,Bicalutamide,"['hot flashes or flushing', 'bone, back, or pelvic pain', 'muscle weakness', 'muscle or joint pain', 'headache', 'shortness of breath', 'increased blood pressure', 'swelling of the hands, feet, ankles, or lower legs', 'cough', 'constipation', 'nausea', 'vomiting', 'abdominal pain', 'diarrhea', 'gas', 'change in weight (loss or gain)', 'loss of appetite', 'dizziness', 'pain, burning, or tingling in the hands or feet', 'difficulty sleeping', 'feeling of uneasiness or dread', 'rash', 'sweating', 'inability to get or keep an erection', 'need to urinate frequently during the night', 'bloody urine', 'painful or difficult urination', 'frequent and urgent need to urinate', 'difficulty emptying bladder', 'painful or swollen breasts', 'yellowing of the skin or eyes', 'pain in the upper right part of the stomach', 'extreme tiredness', 'unusual bleeding or bruising', 'lack of energy', 'upset stomach', 'loss of appetite', 'flu-like symptoms', 'dull or sharp side pain', 'chest pain']"
616007,Alectinib,"['constipation', 'diarrhea', 'swelling in your hands, face, or eyelids', 'headache', 'weight gain', 'rash', 'new or worsening shortness of breath, difficulty breathing, or cough', 'fever', 'sudden chest pain', 'dizziness, lightheadedness, or fainting', 'vision changes', 'sudden muscle pain, tenderness, or weakness', 'back pain', 'tiredness', 'rash', 'itchy skin', 'loss of appetite', 'nausea', 'vomiting', 'yellowing of skin or the whites of your eyes', 'pain on the right side of your stomach area', 'change in the amount or color of your urine', 'new or worsening swelling in your legs or feet', 'bleeding or bruising more easily than normal']"
682729,Cefaclor,"['diarrhea', 'nausea', 'vomiting', 'stomach pain', 'headache', 'genital itching', 'rash', 'itching, prickling, burning, or stinging feeling on the skin', 'hives', 'difficulty breathing or swallowing', 'wheezing', 'swelling of the face, throat, tongue, lips, eyes, arms or legs', 'lack of energy, or feeling faint', 'joint pain', 'watery or bloody stools, stomach cramps, or fever during treatment or for up to two or more months after stopping treatment', 'a return of fever, sore throat, chills, or other signs of infection']"
607047,Lisdexamfetamine,"['sleepiness', 'dizziness', 'headache', 'dry mouth', 'constipation', 'diarrhea', 'nausea', 'weight loss', 'slow or difficult speech', 'weakness or numbness of an arm or leg', 'seizures', 'hallucinating (seeing things or hearing voices that do not exist)', 'believing things that are not true', 'feeling unusually suspicious of others', 'mood swings', 'motor or verbal tics', 'hives', 'rash', 'swelling of the eyes, face, tongue, lips, or mouth', 'blurred vision or other vision problems', 'paleness or blue color of fingers or toes', 'numbness, pain, or sensitivity to temperature in the fingers or toes', 'unexplained wounds appearing on fingers or toes']"
